id,name,address,
334,国光歯科医院,千代田区九段南３−５−２九段下宝タワービル２Ｆ,
335,加藤歯科医院,千代田区九段南４−８−３３サウサリート九段,
336,西脇ビル歯科,千代田区麹町４−１−４西脇ビル２Ｆ,
337,堀歯科医院,千代田区麹町６−２−１麹町サイトビル２Ｆ,
338,加部歯科医院,千代田区九段北１−２−１九段中央ビル２Ｆ,
339,榎本歯科医院,千代田区麹町２−７榎本ビル２階,
340,大山歯科,千代田区紀尾井町４−１ホテルニューオータニ内,
341,歯科松江医院,千代田区飯田橋４−５−１３杉山ビル２Ｆ,
342,井上歯科医院,千代田区富士見１−３−１２,
343,ユタカ歯科　（寄留）,千代田区九段北１−３−１ＰＵビル２Ｆ（寄留）,
344,小林歯科医院,千代田区富士見２−３−１信幸ビル４Ｆ,
345,田中歯科医院,千代田区九段南４−３−７,
346,医療法人社団　慶英会 湯島駅前矯正歯科,千代田区外神田６−８−１ UYビル １F,
347,御茶ノ水プライムデンタル,千代田区神田駿河台３−１−２ヒューリックレジデンス新御茶ノ水１F,
348,神保町タワー歯科,千代田区神田神保町１−１０３−１０６東京パークタワー,
349,医療法人社団 信修会 小山歯科クリニック,千代田区神田駿河台４−５−３穂高ビル３階,
350,KAZ矯正歯科,千代田区神田神保町２−９神田神保町メディカルモール２Ｆ,
351,神保町矯正歯科クリニック,千代田区神田神保町１−１０−１ＩＶＹビル３階,
352,飯田歯科医院,千代田区神田須田町１−２２大久保ビル １Ｆ,
353,医療法人社団笑和会 ホワイトエッセンス御茶ノ水デンタル,千代田区神田駿河台３−１１−１三井住友海上駿河台新館地下１Ｆ,
354,秋葉原矯正歯科,千代田区神田佐久間町３−３５２Ｆ,
355,大曽根歯科医院,千代田区三崎町２−１９−９大曽根ビル２Ｆ,
356,有楽町デンタルオフィス,千代田区有楽町１−７−１有楽町電気ビル北館３０４区,
357,医療法人社団　賢優会 伊藤歯科医院,千代田区外神田５−４−８,
358,神田橋デンタルオフィス,千代田区内神田１−２−２小川ビル１Ｆ,
359,医療法人社団聖歯会 木本歯科,千代田区神田駿河台２−９−１８萬水ビル２Ｆ,
360,デンタルオフィス聖橋,千代田区外神田２−１８−３第２昭和ビル１Ｆ,
361,ふくだ歯科医院,千代田区外神田４−７−２小林ビル２Ｆ,
362,伊東歯科医院,千代田区西神田２−７−９糸賀ビル２Ｆ,
363,医療法人立誠会 岡村デンタルクリニック,千代田区神田神保町３−２サンライトビル２Ｆ,
364,すずき歯科医院,千代田区神田松永町１０長谷川ビル３０２,
365,はる歯科クリニック,千代田区神田小川町２−１２信愛ビル１F,
366,医療法人社団ニコライ会 杏雲ビル歯科,千代田区神田駿河台２−２御茶の水杏雲ビル１Ｆ,
367,神田デンタルオフィス,千代田区内神田２−８−１４高橋ビル３Ｆ,
368,島田デンタルクリニック,千代田区神田須田町１−４Ｙ１０１ビル３Ｆ,
369,坂本矯正歯科クリニック,千代田区神田駿河台３−６−１菱和ビル１F,
370,鎌倉橋歯科医院,千代田区内神田２−２−５光正ビル２Ｆ,
371,塚原デンタルクリニック,千代田区神田小川町１−８小川町クレストビル３Ｆ,
372,依田歯科医院,千代田区内神田１−１７−１橋本ビル２Ｆ,
373,神保町デンタルクリニック,千代田区神田神保町２−２神田ビル２Ｆ,
374,酒匂歯科,千代田区内神田３−４−１３ＯＫ内神田ビル３Ｆ,
375,三輪歯科医院,千代田区神田錦町１−１４,
376,松本歯科クリニック,千代田区神田鍛冶町２−９−１７柴崎ビル２Ｆ,
377,上條歯科医院,千代田区岩本町３−７−１６マルメビル２階,
378,医療法人すみれ会 野本歯科医院,千代田区神田神保町２−１９−１リーガルタワー神保町１Ｆ,
379,安井歯科医院,千代田区神田駿河台２−２−５井口ビル３Ｆ,
380,かい歯科医院,千代田区三崎町３−４−２Ｊ・ＳＱＵＡＲＥ水道橋ビル２Ｆ,
381,神田小川町歯科クリニック,千代田区神田小川町２−２−７レインボービル３Ｆ,
382,小要歯科医院,千代田区東神田１−５−８,
383,水道橋吉田歯科医院,千代田区西神田２−５−６中西ビル１Ｆ,
384,伊藤歯科医院,千代田区外神田６−１６−６,
385,神田歯科医院,千代田区鍛冶町２−２−９第２登栄ビル３Ｆ,
386,伊藤デンタルクリニック,千代田区内神田２−１１−４内神田金子ビル２Ｆ,
387,島田歯科医院,千代田区内神田３−１９−１０ソシアルビル１Ｆ,
388,のじま歯科医院,千代田区神田花岡町１−１ヨドバシＡＫＩＢＡビル２Ｆ,
389,小川歯科クリニック,千代田区神田美土代町１１−１２ニチヨビル,
390,村田歯科医院,千代田区神田小川町１−７神田小川町ハイツ１Ｆ,
391,山本歯科医院,千代田区神田須田町１−３−３,
392,加賀山歯科医院,千代田区神田東松下町１８高正ビル２Ｆ,
393,外神田歯科,千代田区外神田６−３−８外神田田島ビル２F,
394,相川歯科医院,千代田区神田須田町１−１０−１Ｙ・Ｓ須田町ビル７Ｆ,
395,ホワイトエッセンス御茶ノ水デンタルクリニック,千代田区神田駿河台３−１１−１,
396,今村歯科医院,千代田区神田神保町２−３８岩田ビル,
397,山下歯科医院,千代田区神田錦町３−１８−１０浜田ビル　２Ｆ,
398,黒岩歯科,千代田区神田神保町２−２４神保町ＫＮビル,
399,武内歯科医院,千代田区神田小川町３−１−２,
400,小谷歯科医院,千代田区内神田１−１７−８内神田ビル１Ｆ,
401,原田歯科クリニック,千代田区神田和泉町１−１−１３蓼沼ビル２Ｆ,
402,内山歯科医院,千代田区神田須田町１−２６ラシーヌ神田ビル３Ｆ,
403,西崎歯科医院,千代田区神田錦町３−１９中沢ビル,
404,田辺歯科クリニック,千代田区三崎町２−２１−１０渡辺ビル,
405,小泉歯科,千代田区猿楽町１−２−４富田屋ビル２Ｆ,
406,小田島歯科クリニック,千代田区外神田５−２−２セイキ第一ビル１Ｆ,
407,福山歯科医院,千代田区外神田１−１５−１５福山会館ビル３Ｆ,
408,医療法人社団田村会 田村歯科医院,千代田区神田錦町３−２２ー２,
409,久保村歯科医院,千代田区外神田２−２−３京須ビル,
410,加賀山歯科医院,千代田区神田神保町１−９稲垣ビル５Ｆ,
411,桐野歯科,千代田区外神田２−８−１２川崎ビル１Ｆ,
412,神田駅前平野歯科クリニック,千代田区鍛冶町２−７−１神田ＩＫビル２Ｆ,
413,臼田歯科医院,千代田区神田小川町３−２サニービル３Ｆ,
414,お茶の水　保富歯科医院,千代田区神田小川町３−２小川町KSビル　２階,
415,ノグチ歯科医院,千代田区神田神保町１−４１−１三省堂第２ビル３Ｆ,
416,医療法人社団　陽成会 千代田歯科クリニック,千代田区神田錦町２−１−５マストライフ神田錦町１０１号,
417,吉岡歯科医院,千代田区内神田３−８−５吉岡歯科ビルディング,
418,船曳歯科医院,千代田区神田淡路町２−４ユニオンビル,
419,高橋歯科医院,千代田区神田神保町３−１７ヨシダＦＧビル１Ｆ,
420,橋本歯科医院,千代田区岩本町１−９−１アイアンビル２Ｆ,
421,医療法人智正会 中川歯科クリニック,千代田区神田和泉町１−３−４青木ビル２Ｆ,
422,小柳歯科医院,千代田区神田平河町４渡辺ビル,
423,吉井歯科医院,千代田区外神田３−１０−１２,
424,ワタトウ歯科医院,千代田区岩本町１−１−９,
425,末森歯科医院,千代田区岩本町２−８−１０神田永谷マンション４０１,
426,山田歯科医院,千代田区神田須田町１−１７,
427,医療法人社団 救歯会 黒田歯科医院,千代田区内神田３−５−５大同ビル７Ｆ,
428,神田Ａ＆Ｍデンタルクリニック,千代田区内神田３−１３−２松尾ビル４Ｆ,
429,大井歯科,千代田区神田和泉町１−２−３エクシト秋葉原　１F,
430,大塚歯科医院,千代田区神田岩本町１坂田ビル２Ｆ,
431,医療法人社団雄志会 渡辺歯科医院,千代田区鍛冶町１−８−２スズトミビル６Ｆ,
432,吉田歯科医院,千代田区内神田３−１０−１大木ビル３Ｆ,
433,佐藤歯科医院,千代田区鍛冶町１−８−１ＳＲビル４Ｆ,
434,山本歯科,千代田区神田多町２−３不動商事ビル５Ｆ,
435,五十嵐歯科医院,千代田区神田紺屋町４３紺屋町共同ビル２Ｆ,
436,滝川歯科クリニック,千代田区神田美土代町１１−６イーグルハウス１Ｆ,
437,医療法人社団 霞会 波岡歯科（寄留）,千代田区神田駿河台３−３−５小林ビル１Ｆ（寄留）,
438,藤林歯科医院,千代田区内神田２−８−１浅井ビル,
439,山田歯科医院,中央区銀座１−４−８,
440,医療法人社団  優志会 グランプロデンタルクリニック銀座,中央区銀座２−１０−１１マロニエ通り銀座館　４Ｆ,
441,ノブデンタルオフィス,中央区八重洲２−５−６KBYビル１・２F,
442,医療法人メディア 銀座コア歯科矯正クリニック,中央区銀座５−８−２０銀座コアビル８Ｆ,
443,月島キャピタルゲート歯科,中央区月島１−５−２キャピタルゲートプレイス２F　２０２,
444,医療法人社団大仲会 銀座三国歯科,中央区銀座６−９−６ 菊水ビル５F,
445,つきしま矯正こども・歯科,中央区月島３−１３−７マルベリー月島１F,
446,愛友会 北山デンタルクリニック,中央区銀座１−３−３ ＧＩビル３Ｆ,
447,銀座内科・歯科クリニック,中央区銀座５−１−８銀座MSビル４F,
448,ラクシア銀座歯科クリニック,中央区銀座３−７−１３成田屋ビル６階,
449,プロデンタル,中央区佃２−２２−１プラクティス佃,
450,田村歯科クリニック,中央区京橋３−１２−４マオビル１F,
451,医療法人社団UC会 銀座UCデンタル,中央区銀座４−１２−１９日章興産ビル７F,
452,医療法人社団ブライトスマイル ミモデンタルクリニック,中央区勝どき１−３−１ブリリアイストタワー勝どき３Ｆ,
453,ＧｉｎｚａＥａｓｔＤｅｎｔａｌＣｌｉｎｉｃ,中央区築地１−５−１１ＡＳ ＯＮＥ Ｇｉｎｚａ Ｅａｓｔ ２Ｆ,
454,つがわ歯科・矯正歯科,中央区勝どき１−１−１プラザ勝どき１F,
455,別部歯科診療所,中央区築地２−９−７塚田ビル１Ｆ,
456,ダイヤビル歯科,中央区新川１−２８−２５東京ダイヤビルディング３号館１Ｆ,
457,母里歯科,中央区銀座５−４−５与板屋ビル５F,
458,青木歯科医院,中央区新川２−１６−１１Ｄ．青木ビル２Ｆ,
459,いちくら歯科医院,中央区築地２−１２−８大広ビル３Ｆ,
460,おうみ歯科クリニック,中央区勝どき１−８−１勝どきビュータワー２０７,
461,銀座ＥＡＳＴ矯正歯科,中央区銀座４−１０−６銀料ビル　３Ｆ,
